<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.03.10	17:15:00	5233.872	5234.530	5223.523	5233.052	3306	0	360
2026.03.10	17:30:00	5233.029	5234.833	5227.625	5228.257	2797	0	360
2026.03.10	17:45:00	5228.255	5232.680	5226.378	5227.812	1849	0	360
2026.03.10	18:00:00	5227.895	5228.220	5215.598	5216.136	3025	0	360
2026.03.10	18:15:00	5216.052	5218.775	5160.150	5202.733	14507	0	360
2026.03.10	18:30:00	5203.031	5208.080	5189.400	5195.615	6267	0	360
2026.03.10	18:45:00	5195.535	5205.116	5191.036	5191.840	3693	0	360
2026.03.10	19:00:00	5191.918	5199.756	5184.129	5198.307	3468	0	360
2026.03.10	19:15:00	5198.403	5207.425	5197.922	5201.032	2593	0	360
2026.03.10	19:30:00	5200.947	5200.950	5179.476	5187.472	5150	0	360
2026.03.10	19:45:00	5187.565	5199.883	5187.372	5198.931	3933	0	360
2026.03.10	20:00:00	5198.797	5199.138	5193.344	5197.924	1474	0	360
2026.03.10	20:15:00	5197.622	5198.414	5191.659	5195.134	1288	0	360
2026.03.10	20:30:00	5195.141	5198.179	5193.087	5198.179	862	0	360
2026.03.10	20:45:00	5197.724	5199.186	5192.747	5192.777	1176	0	360
2026.03.10	22:00:00	5191.583	5195.121	5182.675	5189.848	2771	0	360
2026.03.10	22:15:00	5189.824	5198.125	5187.898	5190.742	1745	0	360
2026.03.10	22:30:00	5190.817	5195.510	5187.678	5193.387	1624	0	360
2026.03.10	22:45:00	5193.424	5194.891	5185.781	5189.344	1513	0	360
2026.03.10	23:00:00	5189.069	5196.400	5188.371	5191.843	1227	0	360
2026.03.10	23:15:00	5191.843	5197.146	5187.522	5193.770	1167	0	360
2026.03.10	23:30:00	5193.778	5195.995	5190.479	5191.096	881	0	360
2026.03.10	23:45:00	5190.927	5197.342	5187.932	5196.830	1149	0	360
2026.03.11	00:00:00	5196.904	5198.286	5186.588	5192.143	2146	0	360
2026.03.11	00:15:00	5192.220	5215.697	5191.204	5212.543	2635	0	360
2026.03.11	00:30:00	5212.269	5212.619	5206.167	5211.139	1535	0	360
2026.03.11	00:45:00	5211.165	5219.408	5211.074	5215.593	2002	0	360
2026.03.11	01:00:00	5215.138	5223.236	5211.974	5215.412	3364	0	360
2026.03.11	01:15:00	5215.491	5223.005	5210.590	5214.886	2790	0	360
2026.03.11	01:30:00	5214.933	5219.806	5212.519	5214.359	2179	0	360
2026.03.11	01:45:00	5214.594	5217.686	5208.307	5208.662	2014	0	360
2026.03.11	02:00:00	5208.747	5209.773	5194.144	5201.276	3409	0	360
2026.03.11	02:15:00	5201.196	5206.585	5200.280	5204.373	1750	0	360
2026.03.11	02:30:00	5204.287	5209.953	5202.064	5207.819	1963	0	360
2026.03.11	02:45:00	5207.873	5220.448	5207.478	5217.091	1845	0	360
2026.03.11	03:00:00	5217.007	5220.397	5212.027	5213.625	1510	0	360
2026.03.11	03:15:00	5213.541	5214.908	5204.662	5204.824	1708	0	360
2026.03.11	03:30:00	5204.827	5209.455	5203.457	5208.049	1230	0	360
2026.03.11	03:45:00	5208.136	5208.687	5199.259	5203.406	1451	0	360
2026.03.11	04:00:00	5203.327	5206.314	5199.249	5205.613	1231	0	360
2026.03.11	04:15:00	5205.605	5208.348	5204.334	5207.082	1086	0	360
2026.03.11	04:30:00	5207.466	5208.452	5204.049	5206.782	969	0	360
2026.03.11	04:45:00	5206.757	5206.757	5201.630	5204.201	1118	0	360
2026.03.11	05:00:00	5204.436	5208.212	5203.369	5204.477	1245	0	360
2026.03.11	05:15:00	5204.555	5206.167	5200.351	5200.544	1220	0	360
2026.03.11	05:30:00	5200.596	5204.755	5190.189	5200.798	2889	0	360
2026.03.11	05:45:00	5200.885	5201.928	5195.427	5199.813	1809	0	360
2026.03.11	06:00:00	5199.324	5210.318	5196.133	5209.061	1820	0	360
2026.03.11	06:15:00	5209.048	5210.889	5203.059	5206.495	1718	0	360
2026.03.11	06:30:00	5206.372	5206.826	5191.572	5194.956	1824	0	360
2026.03.11	06:45:00	5194.957	5198.920	5192.218	5197.850	1833	0	360
2026.03.11	07:00:00	5197.685	5202.462	5195.316	5198.633	1909	0	360
2026.03.11	07:15:00	5198.717	5199.909	5195.319	5197.627	1772	0	360
2026.03.11	07:30:00	5197.705	5198.432	5184.429	5191.324	2851	0	360
2026.03.11	07:45:00	5191.675	5197.629	5189.873	5195.486	2034	0	360
2026.03.11	08:00:00	5195.382	5198.391	5187.805	5198.231	2075	0	360
2026.03.11	08:15:00	5198.231	5198.231	5181.000	5185.028	2207	0	360
2026.03.11	08:30:00	5185.053	5187.484	5175.061	5181.713	2645	0	360
2026.03.11	08:45:00	5181.626	5188.774	5179.212	5187.351	2021	0	360
2026.03.11	09:00:00	5187.652	5188.253	5179.806	5184.172	2241	0	360
2026.03.11	09:15:00	5184.098	5190.449	5183.475	5187.656	1694	0	360
2026.03.11	09:30:00	5187.271	5197.046	5186.841	5191.839	1800	0	360
2026.03.11	09:45:00	5191.913	5194.212	5186.365	5187.788	1762	0	360
2026.03.11	10:00:00	5187.865	5194.986	5186.623	5193.182	1604	0	360
2026.03.11	10:15:00	5193.637	5195.314	5189.512	5191.524	1513	0	360
2026.03.11	10:30:00	5191.603	5191.739	5177.283	5179.265	2421	0	360
2026.03.11	10:45:00	5179.347	5190.904	5177.490	5186.180	1821	0	360
2026.03.11	11:00:00	5185.902	5193.506	5184.399	5187.283	1683	0	360
2026.03.11	11:15:00	5187.358	5189.969	5179.547	5181.190	1889	0	360
2026.03.11	11:30:00	5180.887	5190.454	5179.729	5184.936	2036	0	360
2026.03.11	11:45:00	5184.888	5188.344	5175.047	5181.340	3008	0	360
2026.03.11	12:00:00	5181.061	5193.052	5177.730	5191.006	2658	0	360
2026.03.11	12:15:00	5191.467	5195.208	5187.945	5191.247	2932	0	360
2026.03.11	12:30:00	5191.187	5196.821	5173.146	5180.047	5271	0	360
2026.03.11	12:45:00	5179.964	5180.789	5166.388	5167.619	4020	0	360
2026.03.11	13:00:00	5167.194	5182.076	5161.984	5177.812	5698	0	360
2026.03.11	13:15:00	5177.726	5182.873	5175.804	5181.136	2755	0	360
2026.03.11	13:30:00	5181.222	5181.512	5165.117	5165.311	5896	0	360
2026.03.11	13:45:00	5165.609	5177.190	5149.185	5176.631	5453	0	360
2026.03.11	14:00:00	5176.554	5189.984	5174.703	5189.665	6891	0	360
2026.03.11	14:15:00	5190.116	5195.453	5182.188	5193.983	4200	0	360
2026.03.11	14:30:00	5194.063	5196.546	5174.261	5183.259	4031	0	360
2026.03.11	14:45:00	5182.976	5193.625	5180.570	5183.306	3155	0	360
2026.03.11	15:00:00	5183.388	5185.632	5170.438	5170.886	4591	0	360
2026.03.11	15:15:00	5170.589	5179.449	5168.577	5172.635	3225	0	360
2026.03.11	15:30:00	5172.716	5174.089	5166.267	5169.586	3527	0	360
2026.03.11	15:45:00	5169.507	5175.219	5163.684	5166.002	2604	0	360
2026.03.11	16:00:00	5166.304	5172.318	5163.389	5172.212	2865	0	360
2026.03.11	16:15:00	5172.327	5172.367	5164.096	5167.069	2413	0	360
2026.03.11	16:30:00	5166.992	5176.612	5165.813	5174.372	2373	0	360
2026.03.11	16:45:00	5174.453	5177.947	5170.081	5175.780	1884	0	360
2026.03.11	17:00:00	5175.361	5180.705	5174.463	5175.615	1812	0	360
2026.03.11	17:15:00	5175.959	5178.191	5169.615	5171.859	2345	0	360
2026.03.11	17:30:00	5171.933	5172.752	5154.011	5162.951	3462	0	360
2026.03.11	17:45:00	5163.027	5170.081	5161.106	5169.575	2048	0	360
2026.03.11	18:00:00	5169.500	5175.019	5169.005	5172.185	1768	0	360
2026.03.11	18:15:00	5172.226	5178.228	5171.771	5177.870	1772	0	360
2026.03.11	18:30:00	5177.506	5178.307	5176.108	5176.902	1089	0	360
2026.03.11	18:45:00	5177.276	5178.009	5169.770	5172.557	3197	0	360
2026.03.11	19:00:00	5172.541	5174.487	5168.988	5172.071	1408	0	360
2026.03.11	19:15:00	5171.996	5177.699	5171.528	5176.891	1187	0	360
2026.03.11	19:30:00	5176.891	5180.122	5175.831	5179.313	1166	0	360
2026.03.11	19:45:00	5179.389	5183.188	5176.659	5182.949	1555	0	360
2026.03.11	20:00:00	5182.864	5183.408	5176.463	5177.613	1043	0	360
2026.03.11	20:15:00	5177.975	5179.181	5174.928	5177.874	813	0	360
2026.03.11	20:30:00	5177.798	5178.088	5175.909	5176.452	640	0	360
2026.03.11	20:45:00	5176.452	5178.495	5175.491	5177.193	677	0	360
2026.03.11	22:00:00	5181.010	5182.386	5168.343	5174.770	924	0	500
2026.03.11	22:15:00	5174.817	5177.060	5165.438	5169.804	1152	0	360
2026.03.11	22:30:00	5169.811	5169.966	5153.143	5158.843	1847	0	360
2026.03.11	22:45:00	5158.923	5169.036	5129.605	5139.087	2695	0	360
2026.03.11	23:00:00	5139.094	5153.917	5134.945	5152.011	2335	0	360
2026.03.11	23:15:00	5151.668	5156.990	5150.032	5155.707	1360	0	360
2026.03.11	23:30:00	5155.707	5157.824	5146.038	5146.856	1765	0	360
2026.03.11	23:45:00	5146.778	5147.298	5133.141	5134.279	1903	0	360
2026.03.12	00:00:00	5134.137	5142.082	5125.354	5138.797	4057	0	360
2026.03.12	00:15:00	5139.019	5158.206	5138.772	5152.887	2376	0	360
2026.03.12	00:30:00	5152.803	5161.563	5151.109	5154.385	1962	0	360
2026.03.12	00:45:00	5154.286	5155.637	5150.225	5152.957	1862	0	360
2026.03.12	01:00:00	5153.033	5166.495	5151.481	5156.813	4169	0	360
2026.03.12	01:15:00	5157.251	5160.875	5151.480	5157.209	2868	0	360
2026.03.12	01:30:00	5157.215	5170.447	5154.637	5169.525	2801	0	360
2026.03.12	01:45:00	5169.611	5172.801	5164.477	5168.361	2198	0	360
2026.03.12	02:00:00	5168.324	5174.369	5167.196	5173.862	1730	0	360
2026.03.12	02:15:00	5173.785	5175.209	5167.459	5168.292	1816	0	360
2026.03.12	02:30:00	5168.381	5171.526	5155.628	5157.536	2840	0	360
2026.03.12	02:45:00	5157.797	5158.253	5145.819	5150.690	3164	0	360
2026.03.12	03:00:00	5150.763	5155.304	5148.362	5153.731	2016	0	360
2026.03.12	03:15:00	5153.656	5155.049	5147.267	5151.943	2010	0	360
2026.03.12	03:30:00	5151.864	5153.324	5148.032	5152.169	1559	0	360
2026.03.12	03:45:00	5152.550	5154.262	5150.992	5152.906	1077	0	360
2026.03.12	04:00:00	5152.988	5153.246	5149.707	5152.260	871	0	360
2026.03.12	04:15:00	5152.282	5153.731	5150.199	5152.350	1076	0	360
2026.03.12	04:30:00	5152.351	5152.568	5143.639	5144.034	1467	0	360
2026.03.12	04:45:00	5144.062	5146.767	5140.387	5142.298	1391	0	360
2026.03.12	05:00:00	5142.364	5148.934	5141.313	5146.316	1644	0	360
2026.03.12	05:15:00	5146.390	5148.882	5137.289	5143.080	1612	0	360
2026.03.12	05:30:00	5142.783	5154.505	5140.904	5153.165	2106	0	360
2026.03.12	05:45:00	5153.242	5157.450	5151.560	5154.604	1572	0	360
2026.03.12	06:00:00	5154.607	5157.937	5151.484	5154.495	1602	0	360
2026.03.12	06:15:00	5154.559	5157.808	5147.329	5156.536	1560	0	360
2026.03.12	06:30:00	5156.456	5170.161	5155.921	5168.271	1812	0	360
2026.03.12	06:45:00	5168.361	5170.409	5165.230	5165.924	1782	0	360
2026.03.12	07:00:00	5166.000	5170.226	5164.553	5170.226	1425	0	360
2026.03.12	07:15:00	5169.829	5170.530	5165.771	5168.750	1382	0	360
2026.03.12	07:30:00	5168.745	5179.683	5167.976	5178.629	1719	0	360
2026.03.12	07:45:00	5178.658	5185.430	5176.114	5181.772	1771	0	360
2026.03.12	08:00:00	5181.880	5189.808	5180.730	5181.309	2333	0	360
2026.03.12	08:15:00	5181.276	5184.245	5176.982	5177.542	1669	0	360
2026.03.12	08:30:00	5177.507	5181.844	5177.426	5181.298	1390	0	360
2026.03.12	08:45:00	5181.022	5182.796	5175.711	5177.812	1537	0	360
2026.03.12	09:00:00	5177.891	5181.291	5175.496	5176.626	1648	0	360
2026.03.12	09:15:00	5176.546	5181.470	5174.378	5179.891	1597	0	360
2026.03.12	09:30:00	5179.966	5187.312	5179.966	5184.407	1770	0	360
2026.03.12	09:45:00	5184.407	5190.313	5182.641	5187.970	1647	0	360
2026.03.12	10:00:00	5187.892	5191.747	5186.615	5187.184	1632	0	360
2026.03.12	10:15:00	5187.284	5187.361	5179.728	5180.354	1406	0	360
2026.03.12	10:30:00	5180.381	5182.802	5175.854	5182.093	1983	0	360
2026.03.12	10:45:00	5182.304	5184.024	5178.816	5182.173	1406	0	360
2026.03.12	11:00:00	5182.390	5183.590	5178.558	5178.968	1191	0	360
2026.03.12	11:15:00	5178.969	5179.380	5172.526	5176.576	1559	0	360
2026.03.12	11:30:00	5176.537	5180.556	5175.203	5180.556	1548	0	360
2026.03.12	11:45:00	5180.630	5181.481	5176.295	5178.754	1623	0	360
2026.03.12	12:00:00	5178.843	5180.394	5167.453	5168.885	2671	0	360
2026.03.12	12:15:00	5168.792	5172.814	5163.491	5172.079	2750	0	360
2026.03.12	12:30:00	5171.989	5175.944	5168.656	5174.033	2335	0	360
2026.03.12	12:45:00	5173.675	5185.555	5173.675	5181.544	2197	0	360
2026.03.12	13:00:00	5181.162	5186.218	5178.785	5184.268	3281	0	360
2026.03.12	13:15:00	5184.358	5184.358	5159.010	5171.150	5414	0	360
2026.03.12	13:30:00	5171.102	5171.162	5155.597	5158.923	7374	0	360
2026.03.12	13:45:00	5158.848	5159.610	5145.856	5151.327	5549	0	360
2026.03.12	14:00:00	5151.250	5163.294	5149.924	5160.790	4131	0	360
2026.03.12	14:15:00	5160.864	5162.990	5149.564	5152.180	3991	0	360
2026.03.12	14:30:00	5152.256	5153.424	5139.468	5148.515	4626	0	360
2026.03.12	14:45:00	5148.594	5153.458	5138.109	5143.034	4963	0	360
2026.03.12	15:00:00	5142.937	5144.974	5109.488	5124.611	7600	0	360
2026.03.12	15:15:00	5124.530	5132.284	5117.785	5129.409	4105	0	360
2026.03.12	15:30:00	5128.957	5134.306	5118.199	5131.145	4809	0	360
2026.03.12	15:45:00	5131.235	5135.277	5125.409	5132.488	3599	0	360
2026.03.12	16:00:00	5132.110	5134.955	5121.022	5128.208	3326	0	360
2026.03.12	16:15:00	5128.282	5138.082	5127.625	5131.911	2768	0	360
2026.03.12	16:30:00	5131.831	5137.316	5124.899	5134.738	3259	0	360
2026.03.12	16:45:00	5134.662	5135.305	5121.309	5123.628	3110	0	360
2026.03.12	17:00:00	5123.191	5129.403	5120.691	5121.665	2625	0	360
2026.03.12	17:15:00	5121.570	5122.668	5113.236	5118.654	3402	0	360
2026.03.12	17:30:00	5118.730	5120.051	5104.883	5110.770	3227	0	360
2026.03.12	17:45:00	5110.745	5112.269	5102.247	5105.341	3016	0	360
2026.03.12	18:00:00	5105.178	5112.579	5104.722	5106.997	2769	0	240
2026.03.12	18:15:00	5107.463	5110.397	5100.957	5104.264	2666	0	240
2026.03.12	18:30:00	5104.187	5104.547	5098.395	5098.865	2386	0	240
2026.03.12	18:45:00	5098.791	5099.553	5090.428	5094.465	2732	0	240
2026.03.12	19:00:00	5094.382	5095.014	5079.027	5085.014	3821	0	240
2026.03.12	19:15:00	5085.116	5095.554	5080.932	5093.733	2690	0	240
2026.03.12	19:30:00	5093.656	5096.806	5090.510	5092.012	2022	0	360
2026.03.12	19:45:00	5091.784	5096.192	5081.122	5084.853	2708	0	240
2026.03.12	20:00:00	5084.777	5090.587	5083.473	5085.399	1566	0	240
2026.03.12	20:15:00	5085.407	5088.897	5071.031	5071.410	2862	0	360
2026.03.12	20:30:00	5071.849	5073.131	5054.730	5072.446	4350	0	360
2026.03.12	20:45:00	5072.128	5081.322	5071.860	5079.926	1847	0	360
2026.03.12	22:00:00	5077.985	5086.453	5072.639	5081.288	1645	0	360
2026.03.12	22:15:00	5081.364	5095.006	5080.901	5092.267	1798	0	360
2026.03.12	22:30:00	5092.630	5092.630	5085.378	5089.220	1153	0	360
2026.03.12	22:45:00	5089.220	5096.296	5088.022	5096.072	1252	0	360
2026.03.12	23:00:00	5095.716	5096.109	5088.953	5090.372	1475	0	360
2026.03.12	23:15:00	5090.815	5099.269	5090.540	5094.015	1353	0	240
2026.03.12	23:30:00	5094.234	5098.307	5092.129	5095.035	1669	0	240
2026.03.12	23:45:00	5094.968	5100.988	5094.635	5098.220	1121	0	240
2026.03.13	00:00:00	5098.146	5108.115	5097.233	5106.137	1735	0	360
2026.03.13	00:15:00	5106.054	5108.506	5103.942	5106.393	1433	0	360
2026.03.13	00:30:00	5106.049	5110.731	5105.756	5107.567	1336	0	360
2026.03.13	00:45:00	5107.472	5115.376	5107.162	5113.403	1255	0	360
2026.03.13	01:00:00	5113.326	5120.736	5113.161	5119.281	2348	0	240
2026.03.13	01:15:00	5119.334	5120.602	5113.978	5118.615	2129	0	360
2026.03.13	01:30:00	5118.688	5121.648	5111.519	5112.416	2048	0	240
2026.03.13	01:45:00	5112.498	5124.185	5108.656	5123.981	2773	0	360
2026.03.13	02:00:00	5124.079	5128.521	5122.372	5122.955	1983	0	360
2026.03.13	02:15:00	5123.286	5123.286	5114.724	5121.226	1651	0	360
2026.03.13	02:30:00	5121.210	5121.599	5115.667	5118.067	1580	0	360
2026.03.13	02:45:00	5118.084	5118.644	5110.446	5111.721	1801	0	360
2026.03.13	03:00:00	5112.062	5115.651	5109.277	5110.828	1820	0	240
2026.03.13	03:15:00	5110.480	5113.885	5108.190	5110.183	1490	0	240
2026.03.13	03:30:00	5110.472	5112.095	5105.996	5110.343	1240	0	360
2026.03.13	03:45:00	5110.725	5116.713	5110.113	5115.283	1081	0	240
2026.03.13	04:00:00	5115.469	5117.828	5112.365	5113.995	1111	0	360
2026.03.13	04:15:00	5114.383	5114.481	5103.599	5105.284	1274	0	360
2026.03.13	04:30:00	5105.642	5107.201	5102.654	5104.595	1205	0	360
2026.03.13	04:45:00	5104.589	5106.764	5102.956	5104.372	1047	0	240
2026.03.13	05:00:00	5104.477	5109.095	5102.611	5108.745	1249	0	360
2026.03.13	05:15:00	5108.742	5110.145	5104.701	5106.061	1163	0	240
2026.03.13	05:30:00	5106.137	5110.919	5099.919	5100.696	2513	0	360
2026.03.13	05:45:00	5100.777	5105.418	5098.273	5103.085	2135	0	240
2026.03.13	06:00:00	5102.999	5107.587	5101.392	5104.106	2069	0	360
2026.03.13	06:15:00	5104.030	5104.238	5088.974	5095.403	2498	0	240
2026.03.13	06:30:00	5095.329	5098.171	5087.677	5091.575	2685	0	240
2026.03.13	06:45:00	5091.580	5094.760	5085.804	5088.109	2868	0	240
2026.03.13	07:00:00	5088.031	5093.877	5083.504	5090.383	2175	0	240
2026.03.13	07:15:00	5090.308	5090.467	5071.708	5084.514	3303	0	360
2026.03.13	07:30:00	5084.432	5093.051	5083.640	5089.313	1972	0	240
2026.03.13	07:45:00	5089.011	5092.424	5082.344	5084.869	1833	0	240
2026.03.13	08:00:00	5085.174	5085.174	5066.374	5077.802	3512	0	360
2026.03.13	08:15:00	5077.722	5078.905	5061.376	5070.954	2980	0	240
2026.03.13	08:30:00	5070.874	5084.205	5070.174	5076.217	2314	0	240
2026.03.13	08:45:00	5076.145	5088.036	5075.849	5087.096	1937	0	240
2026.03.13	09:00:00	5087.180	5096.816	5085.831	5092.282	2365	0	360
2026.03.13	09:15:00	5092.499	5093.091	5084.303	5091.508	1977	0	240
2026.03.13	09:30:00	5091.525	5092.815	5083.242	5085.108	1759	0	240
2026.03.13	09:45:00	5085.566	5094.316	5084.739	5089.706	1583	0	240
2026.03.13	10:00:00	5089.404	5093.678	5085.820	5093.223	1728	0	360
2026.03.13	10:15:00	5093.314	5096.938	5088.255	5089.378	1665	0	240
2026.03.13	10:30:00	5089.374	5089.563	5080.094	5087.631	2086	0	360
2026.03.13	10:45:00	5087.328	5098.513	5084.464	5094.610	2108	0	360
2026.03.13	11:00:00	5095.088	5097.638	5086.125	5090.212	2322	0	240
2026.03.13	11:15:00	5090.135	5097.451	5088.824	5095.091	1720	0	240
2026.03.13	11:30:00	5095.017	5096.417	5091.738	5094.557	1648	0	240
2026.03.13	11:45:00	5094.530	5107.803	5092.002	5107.723	2141	0	360
2026.03.13	12:00:00	5107.439	5118.617	5107.075	5108.584	3305	0	360
2026.03.13	12:15:00	5108.522	5115.174	5104.195	5113.406	2421	0	360
2026.03.13	12:30:00	5113.635	5116.114	5108.041	5111.889	2906	0	360
2026.03.13	12:45:00	5111.811	5121.939	5110.891	5118.409	3341	0	360
2026.03.13	13:00:00	5118.287	5121.341	5110.051	5112.606	4079	0	360
2026.03.13	13:15:00	5112.684	5115.490	5107.289	5108.537	2523	0	360
2026.03.13	13:30:00	5108.996	5112.327	5096.323	5112.141	4825	0	360
2026.03.13	13:45:00	5111.861	5116.849	5099.446	5101.479	3595	0	360
2026.03.13	14:00:00	5101.697	5107.730	5090.745	5090.906	4158	0	240
2026.03.13	14:15:00	5090.969	5094.305	5082.730	5088.730	4765	0	240
2026.03.13	14:30:00	5088.649	5091.851	5074.613	5079.102	5211	0	240
2026.03.13	14:45:00	5079.023	5079.422	5035.216	5041.787	9556	0	240
2026.03.13	15:00:00	5041.876	5071.240	5038.096	5068.876	7431	0	240
2026.03.13	15:15:00	5068.801	5071.054	5056.759	5063.077	4688	0	240
2026.03.13	15:30:00	5062.942	5068.132	5041.676	5046.629	5745	0	240
2026.03.13	15:45:00	5046.705	5057.120	5031.552	5034.871	8218	0	240
2026.03.13	16:00:00	5034.775	5040.800	5018.749	5031.634	8013	0	240
2026.03.13	16:15:00	5031.767	5041.570	5030.245	5040.857	5251	0	240
2026.03.13	16:30:00	5040.929	5053.052	5039.957	5044.453	4151	0	240
2026.03.13	16:45:00	5044.131	5051.787	5041.592	5046.097	3548	0	240
2026.03.13	17:00:00	5046.023	5057.078	5043.408	5057.078	3250	0	240
2026.03.13	17:15:00	5056.997	5061.946	5052.344	5056.250	3260	0	240
2026.03.13	17:30:00	5056.508	5063.870	5050.954	5053.627	3078	0	240
2026.03.13	17:45:00	5053.324	5055.105	5043.326	5046.508	2892	0	240
2026.03.13	18:00:00	5046.489	5051.416	5040.631	5042.548	2796	0	240
2026.03.13	18:15:00	5042.547	5046.168	5036.195	5041.624	2854	0	240
2026.03.13	18:30:00	5041.547	5049.228	5040.287	5044.229	2334	0	240
2026.03.13	18:45:00	5044.041	5046.430	5041.279	5046.329	2003	0	240
2026.03.13	19:00:00	5046.371	5050.000	5033.713	5039.653	2804	0	240
2026.03.13	19:15:00	5040.116	5040.269	5032.061	5035.037	2465	0	240
2026.03.13	19:30:00	5035.090	5036.825	5022.986	5025.467	2736	0	240
2026.03.13	19:45:00	5025.628	5026.025	5009.577	5016.515	4769	0	240
2026.03.13	20:00:00	5016.598	5021.167	5012.190	5016.371	2223	0	240
2026.03.13	20:15:00	5016.377	5021.178	5012.297	5013.907	1998	0	240
2026.03.13	20:30:00	5013.678	5025.481	5012.882	5024.618	1813	0	240
2026.03.13	20:45:00	5024.516	5025.111	5016.689	5021.082	2067	0	240
2026.03.15	22:00:00	5016.992	5030.633	5010.007	5023.520	2393	0	360
2026.03.15	22:15:00	5023.363	5023.846	5000.764	5013.085	2766	0	360
2026.03.15	22:30:00	5013.000	5018.250	5008.364	5010.691	2140	0	240
2026.03.15	22:45:00	5010.698	5025.929	5010.313	5024.765	1704	0	240
2026.03.15	23:00:00	5024.689	5026.211	5002.003	5007.276	2760	0	240
2026.03.15	23:15:00	5007.275	5008.049	4966.709	4989.664	5297	0	240
2026.03.15	23:30:00	4989.774	4992.602	4979.083	4984.135	3656	0	160
2026.03.15	23:45:00	4984.217	4998.914	4972.106	4997.513	3694	0	160
2026.03.16	00:00:00	4997.440	5028.748	4996.500	5022.722	6228	0	240
2026.03.16	00:15:00	5022.414	5023.848	5015.028	5016.942	2574	0	240
2026.03.16	00:30:00	5016.558	5031.161	5015.110	5027.865	2627	0	240
2026.03.16	00:45:00	5027.910	5030.129	5016.929	5025.849	2727	0	240
2026.03.16	01:00:00	5025.690	5026.699	4986.100	4986.293	8641	0	240
2026.03.16	01:15:00	4986.138	5005.590	4983.249	4987.982	7188	0	240
2026.03.16	01:30:00	4988.009	5004.244	4982.495	5003.615	5156	0	240
2026.03.16	01:45:00	5003.689	5016.426	5002.519	5015.709	3403	0	240
2026.03.16	02:00:00	5015.755	5018.653	5010.421	5015.141	2847	0	240
2026.03.16	02:15:00	5015.254	5018.702	5010.195	5012.823	2314	0	240
2026.03.16	02:30:00	5012.737	5014.494	5002.673	5005.917	3354	0	240
2026.03.16	02:45:00	5006.015	5008.489	4997.825	5003.714	2861	0	160
2026.03.16	03:00:00	5003.714	5006.985	4998.274	4999.451	2410	0	240
2026.03.16	03:15:00	4999.092	5011.686	4998.384	5011.082	2147	0	240
2026.03.16	03:30:00	5010.835	5019.077	5009.889	5018.611	1716	0	240
